batch_size,10_epoch_loss,convergence_loss,convergence_time
46,0.5077971816062927,0.10091770440340042,579.4113006014377
46,0.502856433391571,0.0851980522274971,1193.0488090980798
46,0.5156659483909607,0.09205828607082367,707.8602919662371
46,0.511984646320343,0.09229925274848938,1049.8619235567749
46,0.530605137348175,0.08823315054178238,637.0992782665417
46,0.5140466094017029,0.08947023004293442,700.4040993023664
46,0.5122160911560059,0.09983804076910019,594.9344773888588
46,0.5155414938926697,0.08844658732414246,700.8157353568822
46,0.5094627737998962,0.08758296817541122,920.7063065553084
46,0.5115428566932678,0.08768098801374435,918.6548528615385
11,0.3126569092273712,0.08153427392244339,768.8179643033072
11,0.3153788447380066,0.08388139307498932,608.7120698587969
11,0.3080829083919525,0.08035580813884735,732.6631630267948
11,0.31770211458206177,0.0820513665676117,971.898977831006
11,0.31335389614105225,0.0803346037864685,1005.9643636951223
11,0.305349737405777,0.0792979821562767,1462.285515752621
11,0.3147611916065216,0.08498077839612961,932.9337451290339
11,0.3135403096675873,0.07930389046669006,878.7070878800005
11,0.3212735056877136,0.085730642080307,1101.424274210818
11,0.31748825311660767,0.08542655408382416,924.9023175854236
14,0.331046998500824,0.08800197392702103,934.2972491960973
14,0.3300786316394806,0.08987905830144882,683.6419401038438
14,0.3292407989501953,0.08460564911365509,687.0942172156647
14,0.3344782292842865,0.08304271101951599,1091.6906764088199
14,0.33267101645469666,0.09353692084550858,637.7771044317633
14,0.3321617543697357,0.07858593016862869,770.6218649055809
14,0.3323991000652313,0.0818292424082756,887.7479765499011
14,0.3374878168106079,0.08620376884937286,621.1000568997115
14,0.33538228273391724,0.07951900362968445,799.5444716736674
14,0.32654377818107605,0.08369923382997513,938.3623831579462
92,0.8831003904342651,0.087492935359478,883.164342707023
92,0.9449106454849243,0.09766125679016113,754.1766286408529
92,0.8540952205657959,0.0982557088136673,819.8271385123953
92,0.8909152150154114,0.09453564882278442,1233.577186285518
92,0.8878016471862793,0.09708213061094284,1088.5206811102107
92,0.8984392285346985,0.09116896986961365,1333.501029374078
92,0.9122344851493835,0.09939068555831909,1242.1976795382798
92,0.8792291879653931,0.09749367088079453,769.2891768794507
92,0.9456446170806885,0.09068447351455688,1057.7871015761048
92,0.8711272478103638,0.0875898152589798,1048.9856603499502
60,0.6108633279800415,0.08753947913646698,990.7099176952615
60,0.6133294105529785,0.0823168158531189,1113.1690391600132
60,0.6098816990852356,0.08320846408605576,1450.702944749035
60,0.6292113661766052,0.08783550560474396,858.8610789114609
60,0.6294142603874207,0.08780301362276077,891.1700008921325
60,0.6194027662277222,0.0892224982380867,803.8580272682011
60,0.6160399913787842,0.08527037501335144,991.2097135297954
60,0.603047788143158,0.08899593353271484,827.9464622577652
60,0.6113547086715698,0.0855472981929779,835.0469729071483
60,0.624273419380188,0.08882779628038406,855.0313121275976
68,0.6808388233184814,0.08649791777133942,937.3488827431574
68,0.6790562272071838,0.09497011452913284,954.0221079625189
68,0.6908349394798279,0.09052395820617676,745.3593929046765
68,0.6759680509567261,0.08660507202148438,927.1009214716032
68,0.678830623626709,0.09326129406690598,983.4844221379608
68,0.6539927124977112,0.08613364398479462,957.840777461417
68,0.68034428358078,0.08610968291759491,977.3149400223047
68,0.6651679873466492,0.09939636290073395,711.3946229284629
68,0.6779913306236267,0.08296439051628113,1600.930275422521
68,0.6759169101715088,0.08757629245519638,1139.4348955815658
5,0.2800758481025696,0.0835239365696907,1085.9947852939367
5,0.2787262797355652,0.08057401329278946,1114.0468181353062
5,0.2568870782852173,0.08093283325433731,1098.8786671087146
5,0.25090017914772034,0.07684208452701569,1123.1943273646757
5,0.2685128152370453,0.08060946315526962,1157.4215432349592
5,0.281222403049469,0.08093999326229095,1391.4696229910478
5,0.24338825047016144,0.07934901118278503,1251.3032685797662
5,0.2612297236919403,0.08283662050962448,626.1319428887218
5,0.2531432509422302,0.08025889098644257,1098.3993586106226
5,0.2575964629650116,0.07938142865896225,1020.9107036087662
2,0.16911618411540985,0.09519720822572708,1568.982885710895
2,0.17281466722488403,0.09362094849348068,2154.4815206397325
2,0.15979135036468506,0.08126609027385712,933.3281174907461
2,0.1596127301454544,0.09485525637865067,1818.8585551949218
2,0.17239002883434296,0.08701788634061813,1283.4996915729716
2,0.1588258594274521,0.0911552757024765,2612.7429417595267
2,0.16428124904632568,0.08271311968564987,1736.7723230132833
2,0.16935811936855316,0.07815314084291458,1331.912069881335
2,0.18087667226791382,0.08632759749889374,1797.1220239195973
2,0.16847975552082062,0.07596838474273682,1584.3135358020663
36,0.453341007232666,0.08907255530357361,662.2733302842826
36,0.45040643215179443,0.08379490673542023,848.7439686292782
36,0.4518336355686188,0.0856352150440216,878.4002340082079
36,0.4415189027786255,0.09012076258659363,727.3118299841881
36,0.4503142237663269,0.08666263520717621,592.9415375702083
36,0.4544336795806885,0.08150292187929153,1047.1054370552301
36,0.44956913590431213,0.08404401689767838,1050.1211119098589
36,0.45367807149887085,0.08610418438911438,682.8451771019027
36,0.44908407330513,0.07990150153636932,845.634398075752
36,0.44351959228515625,0.09391859173774719,597.6171211404726
50,0.5476295948028564,0.08857017755508423,754.7955385511741
50,0.5410459041595459,0.08917723596096039,719.6192331118509
50,0.5411092042922974,0.08785092830657959,1106.0187147641554
50,0.5269215106964111,0.08429959416389465,923.2115560332313
50,0.5383672714233398,0.09266345947980881,811.1769352769479
50,0.5473771691322327,0.09089578688144684,862.0546185784042
50,0.5390186905860901,0.08718093484640121,875.3628811081871
50,0.5411601662635803,0.08383407443761826,1218.8036457551643
50,0.5374072790145874,0.08689208328723907,951.3062190180644
50,0.541084885597229,0.08964990079402924,857.5534119671211
58,0.5905017256736755,0.08554083853960037,774.0054211085662
58,0.5825268626213074,0.09528826177120209,748.8667642083019
58,0.5960351824760437,0.08692434430122375,1132.1884620347992
58,0.5990955233573914,0.08901163935661316,1019.1581031642854
58,0.6170417070388794,0.09879664331674576,737.572007666342
58,0.606574296951294,0.10543983429670334,821.0276825362816
58,0.5959803462028503,0.09201415628194809,672.2858950942755
58,0.6230863332748413,0.09002496302127838,986.6255817757919
58,0.6020330786705017,0.09663914889097214,602.5362428016961
58,0.5929999351501465,0.09847886860370636,677.3888554181904
4,0.24973180890083313,0.07847556471824646,1628.6238452242687
4,0.23707228899002075,0.08352436870336533,1211.184710371308
4,0.23182819783687592,0.07930057495832443,1053.088518358767
4,0.24066747725009918,0.09343616664409637,1222.8870867732912
4,0.23348569869995117,0.08402197808027267,1250.7552331704646
4,0.23141318559646606,0.07675714045763016,1039.9296328295022
4,0.23740434646606445,0.07858966290950775,1130.1324168900028
4,0.23079977929592133,0.07833479344844818,1136.4075950495899
4,0.24075409770011902,0.08312966674566269,1022.5203503631055
4,0.23118576407432556,0.07710780948400497,1462.1284938585013
1,0.13808052241802216,0.10641546547412872,2187.2458296352997
1,0.12685483694076538,0.09594421088695526,2808.828344743699
1,0.1330205649137497,0.10035134851932526,2827.246772115119
1,0.13713623583316803,0.10383852571249008,2133.0946324719116
1,0.13401231169700623,0.11335510015487671,2343.1829492496327
1,0.13114939630031586,0.09478925168514252,1855.5351787488908
1,0.12601764500141144,0.0940297469496727,2031.1559312213212
1,0.13037094473838806,0.10064060240983963,2394.887521751225
1,0.12949112057685852,0.10193077474832535,2788.684790694155
1,0.12215504050254822,0.09994053095579147,2169.5387531630695
26,0.3932341933250427,0.08336455374956131,698.8066831286997
26,0.39248278737068176,0.08767387270927429,647.0661105467007
26,0.3857939839363098,0.08053579181432724,879.3155249906704
26,0.39328861236572266,0.08813208341598511,853.3192298896611
26,0.3909226953983307,0.08547202497720718,634.4719535652548
26,0.3889574408531189,0.09750910103321075,501.9045309200883
26,0.3980911672115326,0.08788047730922699,974.8508351705968
26,0.39807525277137756,0.08244279772043228,802.8223301013932
26,0.38483306765556335,0.08207987993955612,941.8848306201398
26,0.39301490783691406,0.08596604317426682,919.0251749986783
72,0.7159648537635803,0.08935907483100891,964.1383655453101
72,0.7090469002723694,0.08932538330554962,881.2893673758954
72,0.7200717329978943,0.09030716866254807,846.6455356283113
72,0.723690390586853,0.09051806479692459,1325.9015025598928
72,0.7116349339485168,0.09712976217269897,712.7415168341249
72,0.697989821434021,0.09247181564569473,911.2582571906969
72,0.6858770847320557,0.09064599126577377,813.8251170506701
72,0.71132493019104,0.09424535185098648,759.917054720223
72,0.7107719779014587,0.09400138258934021,1129.219420867972
72,0.7183491587638855,0.08699419349431992,874.5811894293875
40,0.4753359258174896,0.08142074942588806,939.7146742362529
40,0.4643467366695404,0.0923561304807663,631.2893406646326
40,0.4686836898326874,0.08587063103914261,588.9138913247734
40,0.46066421270370483,0.08442422747612,768.0150175625458
40,0.4738927185535431,0.09065494686365128,973.5382185401395
40,0.4779355823993683,0.08274944871664047,946.8178174784407
40,0.4760504961013794,0.09087172150611877,558.6127154063433
40,0.4750053584575653,0.09067819267511368,778.7144911373034
40,0.4747143089771271,0.08564861863851547,776.0863764779642
40,0.47057026624679565,0.08948735892772675,742.0051953336224
128,1.3170663118362427,0.09177721291780472,1391.066707975231
128,1.2056940793991089,0.09156493097543716,1180.2682555010542
128,1.2505555152893066,0.09929297119379044,829.1856543356553
128,1.2572585344314575,0.09474699944257736,1529.9823642782867
128,1.2060247659683228,0.09169487655162811,1224.2755809323862
128,1.2241272926330566,0.09374021738767624,1858.8574121324345
128,1.2778397798538208,0.08834302425384521,1443.8899339716882
128,1.3196954727172852,0.10142607241868973,945.1792680602521
128,1.2852786779403687,0.1015404462814331,1150.747493497096
128,1.194430947303772,0.0868602767586708,1521.9731294931844
124,1.2657235860824585,0.09378255903720856,1889.1845449823886
124,1.2273000478744507,0.0965314507484436,1168.6318702595308
124,1.232921838760376,0.09522207081317902,1369.2525342851877
124,1.2099272012710571,0.09201429784297943,1251.749825898558
124,1.2199997901916504,0.09591609239578247,1189.4483877103776
124,1.208101749420166,0.09249147027730942,1571.103420860134
124,1.2431856393814087,0.10238585621118546,1036.043190133758
124,1.2298225164413452,0.10790510475635529,997.0326766492799
124,1.2413021326065063,0.09880027174949646,1163.7383921789005
124,1.3071967363357544,0.0977572500705719,1262.8346940102056
48,0.5234207510948181,0.08285477757453918,860.9834066731855
48,0.5314549803733826,0.08957384526729584,831.1384557615966
48,0.5189992189407349,0.0908840224146843,730.2054920969531
48,0.5303270816802979,0.08750643581151962,811.1604734361172
48,0.5262373089790344,0.09016403555870056,759.3319404739887
48,0.516273021697998,0.08726213127374649,770.3826033044606
48,0.5190341472625732,0.09447872638702393,569.5227986918762
48,0.5183466076850891,0.0937223881483078,646.4336712444201
48,0.5272326469421387,0.08796147257089615,748.4313702266663
48,0.5328428745269775,0.08051302284002304,1086.7877940218896
96,0.9991816282272339,0.09855148196220398,802.0958193419501
96,0.9184430837631226,0.09297531843185425,913.1136310724542
96,0.8967804908752441,0.09389188140630722,963.1825146926567
96,0.9496539235115051,0.08529911190271378,1859.455207879655
96,0.9268428683280945,0.09101636707782745,1075.6966391662136
96,1.0075428485870361,0.08934859931468964,1075.4148656474426
96,0.8956108689308167,0.08739709109067917,1008.2464414983988
96,0.9258519411087036,0.09574298560619354,872.3608148498461
96,0.8843596577644348,0.1062350794672966,669.311269111
96,0.9442097544670105,0.09699355065822601,886.0812705997378
116,1.133544683456421,0.09999777376651764,1012.1002475498244
116,1.1553374528884888,0.09776187688112259,1520.3423586841673
116,1.1309540271759033,0.10294736176729202,1096.680708992295
116,1.1099817752838135,0.09224891662597656,1315.0630180956796
116,1.1723281145095825,0.09356187283992767,1294.758281558752
116,1.1403486728668213,0.1005021259188652,1144.241506839171
116,1.1477140188217163,0.1052871122956276,975.2298433408141
116,1.1756465435028076,0.09478374570608139,1182.3618067028
116,1.140724778175354,0.09902545809745789,1047.9044037079439
116,1.1325329542160034,0.10323293507099152,1177.88281780947
13,0.3224036395549774,0.08378578722476959,870.4084691060707
13,0.3267703950405121,0.0845315232872963,994.3410030277446
13,0.32745781540870667,0.0801810696721077,843.3796250522137
13,0.3235817849636078,0.08662231266498566,727.6601167442277
13,0.3232686519622803,0.08289158344268799,819.7472238987684
13,0.33686479926109314,0.08249807357788086,1056.9844268653542
13,0.327469140291214,0.08252383768558502,1015.3713493803516
13,0.32209765911102295,0.08138354122638702,762.9953498095274
13,0.32389068603515625,0.08575958758592606,666.7483318001032
13,0.3196558952331543,0.08214060962200165,717.2703167442232
112,1.0753039121627808,0.11910630762577057,888.8285030741245
112,1.1274075508117676,0.09385242313146591,1575.4551954260096
112,1.100233554840088,0.09616775810718536,1517.5762235196307
112,1.0376437902450562,0.12953108549118042,562.9548738533631
112,1.0763981342315674,0.09113381057977676,1326.649530815892
112,1.1137199401855469,0.0997595563530922,1037.5697949770838
112,1.1102168560028076,0.09552895277738571,1178.956582182087
112,1.0614876747131348,0.10452896356582642,1397.9545695660636
112,0.9997433423995972,0.09599381685256958,1401.8401866760105
112,1.096663236618042,0.10081898421049118,1053.400612344034
104,1.0292569398880005,0.0916634276509285,919.9796873610467
104,1.0333664417266846,0.09305759519338608,1465.876817651093
104,1.0278352499008179,0.09487045556306839,1001.9266984490678
104,0.9848119020462036,0.0883755087852478,1648.4471772788092
104,1.0463923215866089,0.10773322731256485,688.5180211989209
104,1.0331411361694336,0.08882132172584534,1141.7355883624405
104,0.9657508730888367,0.09663024544715881,840.1723144026473
104,1.050152063369751,0.08989440649747849,1021.5035270433873
104,0.989130973815918,0.09020174294710159,922.7628494529054
104,1.0326980352401733,0.09367093443870544,931.1534074982628
100,0.9860199093818665,0.09656117111444473,883.4515460180119
100,0.9534697532653809,0.09032783657312393,1621.0265616839752
100,0.9470401406288147,0.08109953254461288,1192.640721609816
100,0.9866559505462646,0.09913967549800873,1190.3016490088776
100,0.943726658821106,0.09383543580770493,947.0598965631798
100,0.9669461846351624,0.08389797061681747,1149.4650400066748
100,0.9681901335716248,0.0970102846622467,955.8337019244209
100,0.9686245918273926,0.09684711694717407,855.6841772804037
100,0.9031946063041687,0.09002339839935303,970.3923547239974
100,0.9161428809165955,0.09446272999048233,1060.5797953987494
16,0.3484581708908081,0.080231674015522,868.392660882324
16,0.34757670760154724,0.08452626317739487,699.3950587008148
16,0.34923848509788513,0.08591624349355698,824.8646119078621
16,0.340274840593338,0.0902218297123909,686.6724087838084
16,0.3473440110683441,0.0856306254863739,936.0325123425573
16,0.34092891216278076,0.08335082978010178,650.3295632591471
16,0.3410133421421051,0.08234087377786636,1023.0758849680424
16,0.34477338194847107,0.08880206942558289,818.4048531381413
16,0.3444129526615143,0.08453059196472168,729.1744609288871
16,0.34314024448394775,0.07829175144433975,1063.562276202254
16,0.3398687541484833,0.07408454269170761,1051.980922116898
64,0.6620227098464966,0.08988334238529205,664.5345472339541
64,0.6481010317802429,0.0963343009352684,744.4067427348346
64,0.6378040313720703,0.09262930601835251,875.0956940604374
64,0.6186721920967102,0.09367083758115768,763.037631155923
64,0.632337212562561,0.08891106396913528,913.8690928509459
64,0.650806725025177,0.1049901619553566,616.7936919843778
64,0.6360064148902893,0.08902225643396378,860.0558944987133
64,0.6622558832168579,0.08487889170646667,1015.3339265352115
64,0.6248729228973389,0.09455453604459763,959.6663499604911
64,0.6367233991622925,0.09381338953971863,775.7253963742405
62,0.6377555727958679,0.09108460694551468,810.0130544556305
62,0.6245395541191101,0.08600202947854996,1135.0619350085035
62,0.6364219188690186,0.08676692843437195,1072.3262441735715
62,0.6365604996681213,0.08561453968286514,900.5153909921646
62,0.6351794600486755,0.10411174595355988,582.8506403928623
62,0.6320381164550781,0.0957692563533783,697.0787219870836
62,0.6255736947059631,0.10350069403648376,576.3197560552508
62,0.6209037899971008,0.08885687589645386,887.9956096718088
62,0.6358348727226257,0.08683370798826218,944.2111304011196
62,0.6126087307929993,0.0900576189160347,782.4930033488199
32,0.42141810059547424,0.08603804558515549,697.9290964249521
32,0.4260307252407074,0.08712861686944962,753.2878485489637
32,0.42716532945632935,0.09466877579689026,489.51367344427854
32,0.42001619935035706,0.08853109180927277,734.9441246474162
32,0.42713218927383423,0.08485382050275803,980.2126276446506
32,0.4216919541358948,0.08398310095071793,651.3404308920726
32,0.42921414971351624,0.08161995559930801,834.7927458928898
32,0.43328553438186646,0.08970677107572556,628.6190924886614
32,0.4211411476135254,0.08800429850816727,671.2383462442085
32,0.42165228724479675,0.08917197585105896,748.2284581782296
30,0.41150879859924316,0.08533425629138947,616.4097991837189
30,0.41162246465682983,0.08396653085947037,981.077724441886
30,0.41783902049064636,0.08651410788297653,735.6286178547889
30,0.41147422790527344,0.08472947031259537,749.5357561772689
30,0.4212612211704254,0.08810503780841827,968.6045517567545
30,0.4148173928260803,0.08762452006340027,940.0096724079922
30,0.4103096127510071,0.08052460849285126,1206.3715254263952
30,0.41500458121299744,0.08806179463863373,775.0152862332761
30,0.4065062403678894,0.09041208773851395,724.6239000568166
30,0.4207710921764374,0.09190133959054947,483.0442494172603
38,0.45409896969795227,0.08821456879377365,639.037461925298
38,0.4650595784187317,0.08452914655208588,730.4676236482337
38,0.46617382764816284,0.0949411615729332,611.627335017547
38,0.46520882844924927,0.09077465534210205,548.1326512172818
38,0.4631332457065582,0.09092053025960922,882.7347181597725
38,0.45360425114631653,0.0865572839975357,704.216351785697
38,0.4669865667819977,0.08345768600702286,974.1048160716891
38,0.45101332664489746,0.08667324483394623,712.0857177563012
38,0.4631665050983429,0.08547671139240265,634.7087418809533
38,0.4665168523788452,0.08341121673583984,812.5454718992114
84,0.7882627844810486,0.09179503470659256,930.0180824734271
84,0.7999933958053589,0.09176617860794067,892.379236179404
84,0.8159040212631226,0.09610629826784134,795.7584230555221
84,0.821726381778717,0.08767367154359818,1103.2740633124486
84,0.8311291933059692,0.09183980524539948,1295.3179124593735
84,0.8174185156822205,0.09819018840789795,785.648221956566
84,0.8147815465927124,0.0984518826007843,736.2844618177041
84,0.8192129135131836,0.08910240232944489,995.8150818655267
84,0.8083799481391907,0.08821015059947968,821.5137556623667
84,0.8014733195304871,0.10130530595779419,716.7524822000414
54,0.576640784740448,0.0975988432765007,619.3534681499004
54,0.5704755187034607,0.08835382759571075,1372.5382459359244
54,0.5680460333824158,0.09316980838775635,937.2189251137897
54,0.5691033005714417,0.09189870208501816,890.2183536728844
54,0.5557938814163208,0.08533690869808197,777.4366790158674
54,0.5898306369781494,0.09506102651357651,828.5480250166729
54,0.5745906829833984,0.08715514838695526,1000.8734160671011
54,0.5565611124038696,0.08943381905555725,688.2690859287977
54,0.556220531463623,0.08729077130556107,824.2388099143282
54,0.5601752400398254,0.0897337794303894,755.3890256080776
52,0.550590455532074,0.08694790303707123,853.48146735318
52,0.5577021837234497,0.0950884148478508,647.9555112812668
52,0.5450091361999512,0.0891408920288086,777.8931292919442
52,0.5559692978858948,0.09735186398029327,950.4213377246633
52,0.5514202117919922,0.08427337557077408,1078.3697802443057
52,0.5596365928649902,0.08531622588634491,734.328909653239
52,0.5619634985923767,0.08227432519197464,1073.870553825982
52,0.5549711585044861,0.08300822973251343,821.8767113573849
52,0.5547711849212646,0.08794163167476654,675.5949733844027
52,0.5527394413948059,0.0900716632604599,680.6327219568193
22,0.37062186002731323,0.08125284314155579,738.9044113811105
22,0.3708394169807434,0.0793243944644928,651.7939500948414
22,0.36876997351646423,0.07715510576963425,903.5004569608718
22,0.36990445852279663,0.08654825389385223,919.9540560143068
22,0.37634068727493286,0.0866362527012825,946.4628720069304
22,0.368759423494339,0.09174180030822754,626.935344286263
22,0.36797571182250977,0.09308962523937225,573.8808336518705
22,0.36934348940849304,0.08494225889444351,851.1713084299117
22,0.3668879270553589,0.08304442465305328,687.8895300552249
22,0.36860892176628113,0.08175460994243622,813.8166050938889
20,0.3601160943508148,0.08454275876283646,907.1652808748186
20,0.35877713561058044,0.08344358205795288,775.7295335223898
20,0.3611575961112976,0.08567215502262115,826.2310463087633
20,0.3602893650531769,0.08610767871141434,924.7339638220146
20,0.3614421784877777,0.0800379067659378,757.9932534610853
20,0.3647739887237549,0.08432366698980331,764.3466720320284
20,0.35813724994659424,0.08698835223913193,1063.111620654352
20,0.36069557070732117,0.08812972158193588,712.9768633591011
20,0.36389395594596863,0.0838942602276802,699.6696233619004
20,0.3586479127407074,0.08687211573123932,887.2499270774424
9,0.3167407214641571,0.08251790702342987,1125.0994523307309
9,0.3026024401187897,0.08052822202444077,822.398749480024
9,0.3028242886066437,0.08320663124322891,1002.6811368977651
9,0.29118064045906067,0.08174929022789001,848.3586922539398
9,0.29845061898231506,0.08216886222362518,1022.6055004056543
9,0.30374884605407715,0.08301009982824326,903.4074478764087
9,0.30783912539482117,0.08107913285493851,1176.0214307038113
9,0.2974913716316223,0.07804643362760544,894.4924744004384
9,0.30467280745506287,0.08142081648111343,787.6358124976978
9,0.30034640431404114,0.08411106467247009,763.4620092604309
28,0.404405802488327,0.0957522913813591,495.6812019823119
28,0.4036876857280731,0.07728464901447296,726.2226340975612
28,0.4124990701675415,0.0863974317908287,713.6710163708776
28,0.39699068665504456,0.09530460834503174,699.0028009628877
28,0.4010239839553833,0.0849689170718193,780.3598260702565
28,0.4030846655368805,0.09548592567443848,518.9417113102973
28,0.4039019048213959,0.08566930890083313,713.1383297359571
28,0.4049369692802429,0.08814536035060883,618.4568438772112
28,0.399318128824234,0.09441868215799332,547.2378496024758
28,0.3998112082481384,0.0936080738902092,762.5024989088997
76,0.7435024380683899,0.09246394038200378,813.3654500609264
76,0.7286451458930969,0.08189533650875092,1246.0625461200252
76,0.736764669418335,0.08917942643165588,956.0122021166608
76,0.7139874696731567,0.09915823489427567,673.7648044694215
76,0.7263892292976379,0.10127128660678864,908.5104099474847
76,0.7784751653671265,0.09537862241268158,862.4919254863635
76,0.758110761642456,0.09707272797822952,755.9043539958075
76,0.7534425854682922,0.0866093635559082,905.608594126068
76,0.7078348398208618,0.08987654745578766,827.5206870650873
76,0.7401602268218994,0.0926065593957901,865.2734125638381
44,0.5012707114219666,0.0892929956316948,763.8663595737889
44,0.4974038004875183,0.08372366428375244,1266.9641176909208
44,0.5004771947860718,0.08900638669729233,790.92790577095
44,0.4989911615848541,0.09021864831447601,936.7279720595106
44,0.4984081983566284,0.08405713737010956,819.7423040587455
44,0.4980851113796234,0.08963602036237717,576.2656775182113
44,0.49808192253112793,0.08644379675388336,798.4651031829417
44,0.5001460909843445,0.08878123760223389,745.5164153706282
44,0.49677222967147827,0.08166979998350143,865.0495928842574
44,0.5013120770454407,0.08954325318336487,855.0788376051933
42,0.4881267547607422,0.09266991168260574,678.0961849801242
42,0.4805634617805481,0.08540226519107819,937.9534234516323
42,0.4754464328289032,0.08642937242984772,752.65302213002
42,0.48280054330825806,0.09422872215509415,669.7595835616812
42,0.49134379625320435,0.08643470704555511,702.2354434728622
